vehicle_model,battery_capacity_(kwh),charging_station_id,charging_station_location,charging_start_time,charging_end_time,energy_consumed_(kwh),charging_duration_(hours),charging_rate_(kw),charging_cost_(usd),day_of_week,state_of_charge_(start_%),state_of_charge_(end_%),distance_driven_(since_last_charge)_(km),temperature_(â°c),vehicle_age_(years),charger_type,location_type,charging_duration_minutes,hour_of_day,time_of_day,Estimated Energy Consumed (kWh),Charging Cost Per Hour (USD),Temperature (°F),Temperature Category
BMW i3,85.0,Station_26,San Francisco,2024-01-29 01:00:00,2024-01-29 01:39:00,8.52792900610609,2.92923126199584,9.81210457701049,17.8610871595667,Monday,40.4020363343685,66.0253226342857,99.2324060472996,39.930003197483,1.0,Level 1,Commercial,39.0,1,Night,6.3778679750568195,6.097533981457305,103.87400575546941,Sweltering
Hyundai Kona,105.554966944357,Station_421,Houston,2024-01-29 03:00:00,2024-01-29 06:54:00,48.5028865925691,3.25695658944631,43.6097074638577,13.9840736545903,Monday,28.208935069265,64.3122200106079,94.9419869781233,23.8877426976212,4.0,Level 2,Mall,234.0,3,Night,170.07785910904505,4.293601486708063,74.99793685571817,Mild
Hyundai Kona,62.0,Station_151,Chicago,2024-01-29 04:00:00,2024-01-29 05:27:00,52.5325744848871,0.750034340530899,40.9904459557458,17.6543174287646,Monday,29.7194020056224,63.8991614251237,62.1960310616395,36.5206129806451,0.0,Level 2,Highway,87.0,4,Night,59.436146635831406,23.5380121612409,97.73710336516118,Sweltering
Chevy Bolt,75.0,Station_221,Houston,2024-01-29 05:00:00,2024-01-29 08:50:00,45.4711887951377,2.95774678942913,48.0114559340072,7.38872569898366,Monday,56.8313768829315,89.6238423855186,289.78798435551,26.5044255717991,6.0,Level 1,Institutional,230.0,5,Night,184.0439144136943,2.498092712124876,79.70796602923838,Hot
Hyundai Kona,50.0,Station_341,New York,2024-01-29 06:00:00,2024-01-29 08:51:00,34.6802647525039,1.49756268240848,41.8102974085998,36.0262521864351,Monday,79.0309286599588,53.99698887539,218.290280123525,37.3458734932711,6.0,Level 2,Parking,171.0,6,Morning,119.15934761450944,24.0565904917551,99.22257228788797,Sweltering
Hyundai Kona,50.0,Station_496,Los Angeles,2024-01-29 07:00:00,2024-01-29 09:34:00,5.35630933517438,3.00136904823897,18.3174460641318,13.6472554276375,Monday,79.1864746163706,69.7391033135109,152.257515285449,27.7754038262647,4.0,Level 1,Residential,154.0,7,Morning,47.01477823127163,4.547010117148013,81.99572688727646,Hot
Hyundai Kona,100.0,Station_237,Chicago,2024-01-29 08:00:00,2024-01-29 10:21:00,27.282216437981,0.999834740239343,24.4780053267988,12.4523358830098,Monday,54.5738533243952,74.2877001495213,130.788154632216,-3.3398911793123,0.0,DC Fast Charger,Commercial,141.0,8,Morning,57.52331251797718,12.45439409319677,25.98819587723786,Below Freezing
Hyundai Kona,75.0,Station_237,Chicago,2024-01-29 09:00:00,2024-01-29 10:53:00,11.5147180989637,2.46080892069391,3.80230332752132,31.1867804252306,Monday,18.8861571640624,82.4683340568907,234.879164920551,-4.09335907572132,3.0,Level 1,Public,113.0,9,Morning,7.161004600165152,12.673385634686504,24.631953663701623,Below Freezing
Nissan Leaf,62.0,Station_497,Los Angeles,2024-01-29 10:00:00,2024-01-29 12:52:00,9.44816711008226,1.46580451594426,40.515709335432,17.5933317044021,Monday,75.62404762261,93.7375891576862,115.378061592237,-4.80745127839361,2.89636066409999,DC Fast Charger,Mall,172.0,10,Morning,116.1450334282384,12.002508870064853,23.346587698891504,Below Freezing
Nissan Leaf,85.0,Station_219,Chicago,2024-01-29 11:00:00,2024-01-29 13:05:00,53.1044936542487,1.85809666419529,12.6205471470364,40.3175304739871,Monday,33.6601357810824,52.8337832668236,74.3814022232184,14.1213182178206,6.0,Level 2,Highway,125.0,11,Morning,26.292806556325832,21.69829549284936,57.41837279207708,Cool
Chevy Bolt,75.0,Station_487,Chicago,2024-01-29 12:00:00,2024-01-29 13:02:00,28.7880567553319,3.19182785618769,33.3727147711587,11.3435670041953,Monday,40.8305402619893,61.6475630811815,125.828609926375,1.3097312422493,0.0,Level 1,Institutional,62.0,12,Afternoon,34.48513859686399,3.553940724655503,34.35751623604874,Chilly
Tesla Model 3,75.0,Station_424,Houston,2024-01-29 13:00:00,2024-01-29 15:54:00,51.2069240862495,1.2881060252543,9.97787702184326,24.5771664390003,Monday,67.3875854924869,59.7575984287459,178.115099338389,12.3225045555681,5.0,Level 2,Parking,174.0,13,Afternoon,28.935843363345455,19.080080332788008,54.18050820002258,Cool
Hyundai Kona,101.102987858818,Station_461,Houston,2024-01-29 14:00:00,2024-01-29 17:01:00,7.27544351137386,2.69060325515669,21.0603243083984,34.6540409075465,Monday,12.8847809649813,72.4517483132095,66.8002713993996,26.9536585313379,0.0,Level 2,Residential,181.0,14,Afternoon,63.53197833033517,12.879654717257223,80.51658535640823,Hot
Tesla Model 3,83.1415958867609,Station_151,Los Angeles,2024-01-29 15:00:00,2024-01-29 18:07:00,42.691405379616896,3.13657520440654,49.2338530612802,38.3750885267059,Monday,68.8486485201693,86.4134867066738,109.3882719178,34.4146648755022,4.0,Level 2,Commercial,187.0,15,Afternoon,153.44550870765661,12.234710161832933,93.94639677590395,Sweltering
Tesla Model 3,100.0,Station_123,New York,2024-01-29 16:00:00,2024-01-29 19:39:00,74.3497016218696,2.22861973272186,18.0344926088175,31.4215377748404,Monday,78.784598561295,61.9953325961063,144.437221899214,-8.05984867378074,1.0,Level 2,Public,219.0,16,Afternoon,65.82589802218388,14.099102378701733,17.492272387194667,Below Freezing
Chevy Bolt,50.0,Station_144,Chicago,2024-01-29 17:00:00,2024-01-29 19:50:00,79.9622262814041,2.96777974864327,9.80772992608017,13.149916300642,Monday,20.7601718081577,98.4328688894388,278.475683639064,4.75325801082517,2.0,Level 2,Mall,170.0,17,Afternoon,27.788568123893814,4.430893602078633,40.5558644194853,Chilly
Hyundai Kona,100.0,Station_478,New York,2024-01-29 18:00:00,2024-01-29 21:39:00,57.2328344526659,1.38964035195064,30.9427533082909,5.66399012717631,Monday,22.4408994206636,63.1517711144893,36.0038959615937,0.830582909052788,4.0,Level 1,Highway,219.0,18,Evening,112.94104957526179,4.075867629509865,33.49504923629502,Chilly
Hyundai Kona,62.0,Station_189,Los Angeles,2024-01-29 19:00:00,2024-01-29 20:16:00,39.2230933743629,3.06854530524494,25.603799331857402,11.9506365772763,Monday,14.1275210866046,66.7057255927987,252.93198255487,36.2014729934972,3.0,Level 2,Institutional,76.0,19,Evening,32.43147915368604,3.8945609037772924,97.16265138829496,Sweltering
BMW i3,100.0,Station_255,Los Angeles,2024-01-29 20:00:00,2024-01-29 22:21:00,10.4201108027802,1.22934821139758,18.8997032556996,8.94214521440186,Monday,54.9788257371582,59.780788575001,143.561035687386,21.293106505425,2.0,Level 1,Parking,141.0,20,Evening,44.41430265089406,7.273891263270326,70.327591709765,Mild
Tesla Model 3,85.0,Station_68,Houston,2024-01-29 21:00:00,2024-01-29 23:53:00,47.1974446900541,1.55127128249889,23.4300227497938,9.98847279102929,Monday,74.8774878776031,94.073569494672,278.926523840224,28.4199410902435,7.0,Level 1,Residential,173.0,21,Evening,67.5565655952388,6.438894926836523,83.1558939624383,Hot
Tesla Model 3,75.0,Station_104,Chicago,2024-01-29 22:00:00,2024-01-30 01:43:00,64.450811584597,3.99884375093061,21.4717899317209,31.6678221306138,Monday,46.2204361019932,89.438991580853,231.192231691476,18.9669555397873,1.0,Level 1,Commercial,223.0,22,Evening,79.80348591289601,7.919244687478492,66.14051997161714,Mild
BMW i3,61.3814449282876,Station_159,Los Angeles,2024-01-30 00:00:00,2024-01-30 01:12:00,42.691405379616896,2.50293726102557,41.1261169300715,8.81894254649521,Tuesday,36.346992955752,78.6578755858759,200.388088194735,38.2433005800522,0.0,Level 2,Mall,72.0,0,Night,49.351340316085796,3.523437316555701,100.83794104409397,Sweltering
Nissan Leaf,62.0,Station_309,Chicago,2024-01-30 01:00:00,2024-01-30 01:37:00,79.2631845223038,0.620162598999986,27.6450895476972,27.6066210881268,Tuesday,80.4735996367802,81.0615995237894,108.955256844352,17.1991812456895,7.0,Level 1,Highway,37.0,1,Night,17.04780522107994,44.51513382561695,62.95852624224109,Mild
Nissan Leaf,100.0,Station_362,New York,2024-01-30 02:00:00,2024-01-30 02:32:00,38.6171010894566,2.52873809436906,43.0129438587599,10.4012828628327,Tuesday,70.9852313336657,55.4954969870872,283.140036286599,34.318142983916,2.0,Level 2,Institutional,32.0,2,Night,22.940236724671944,4.113230581685804,93.7726573710488,Sweltering
Nissan Leaf,62.0,Station_409,Houston,2024-01-30 03:00:00,2024-01-30 05:34:00,24.4011330351071,1.47802309609747,31.1152444794827,24.1346355236013,Tuesday,65.9835153699853,51.2548677748499,32.0394907647586,23.590289730681,0.0,Level 1,Parking,154.0,3,Night,79.86246083067228,16.328997555806605,74.4625215152258,Mild
Chevy Bolt,75.0,Station_300,New York,2024-01-30 04:00:00,2024-01-30 04:41:00,26.179783257937,3.80596129593501,25.8577947022996,26.5968547612086,Tuesday,66.535967122301,81.3264385905935,243.871244631666,-5.31850140094415,1.0,Level 2,Residential,41.0,4,Night,17.669493046571393,6.988209467504465,22.42669747830053,Below Freezing
Chevy Bolt,75.0,Station_396,Los Angeles,2024-01-30 05:00:00,2024-01-30 06:53:00,42.691405379616896,2.85436052674544,45.4560930254889,22.8536729228748,Tuesday,46.2780374828781,58.4782905832915,151.866569204562,31.5495707368751,5.0,Level 2,Commercial,113.0,5,Night,85.60897519800409,8.006582458219706,88.78922732637518,Hot
Nissan Leaf,62.0,Station_90,Los Angeles,2024-01-30 06:00:00,2024-01-30 06:45:00,28.6846733381188,3.24657289930134,16.4874680984257,30.5222656230434,Tuesday,13.8924625599305,81.5687039984554,248.022494130541,2.87515873521823,6.0,Level 1,Public,45.0,6,Morning,12.365601073819276,9.401380030496702,37.17528572339281,Chilly
BMW i3,62.0,Station_357,New York,2024-01-30 07:00:00,2024-01-30 08:47:00,34.7267128975606,2.959780259363,24.0215739508068,25.478646503811,Tuesday,80.9923228967155,94.7595999758581,264.732423213267,-5.82983325167145,6.0,Level 2,Mall,107.0,7,Morning,42.83847354560546,8.608289896931227,21.50630014699139,Below Freezing
Tesla Model 3,100.0,Station_256,Los Angeles,2024-01-30 08:00:00,2024-01-30 11:57:00,56.6575636969363,0.613208507716141,21.0697713965098,12.8465292759789,Tuesday,84.6152614227465,88.9956289272059,151.966508723167,17.3676617238084,0.0,Level 1,Highway,237.0,8,Morning,83.22559701621371,20.9496918492293,63.26179110285512,Mild
BMW i3,50.0,Station_496,Chicago,2024-01-30 09:00:00,2024-01-30 10:28:00,5.58379777017253,2.83392698266452,35.8208457649549,35.0091288003916,Tuesday,68.5971130347228,95.5882553136683,125.258577799487,16.510934643362,3.0,Level 1,Institutional,88.0,9,Morning,52.53724045526719,12.35357474435536,61.7196823580516,Mild
Hyundai Kona,85.0,Station_353,Los Angeles,2024-01-30 10:00:00,2024-01-30 13:26:00,9.66966559012444,1.62157475631166,37.5141516330457,16.7168219657694,Tuesday,48.3856145125952,71.2089495603499,145.132708900739,-1.9450676176789,3.60813487285325,Level 2,Parking,206.0,10,Morning,128.7985872734569,10.309004811959774,28.49887828817798,Below Freezing
Chevy Bolt,193.003073890894,Station_220,Houston,2024-01-30 11:00:00,2024-01-30 12:32:00,42.744792567561,1.18016250145816,40.2059875980541,14.2557482765684,Tuesday,19.5630321561769,67.7963354810411,119.488355836646,-4.17266830647209,4.0,Level 2,Residential,92.0,11,Morning,61.64918098368296,12.079479104745818,24.48919704835024,Below Freezing
Tesla Model 3,75.0,Station_9,Chicago,2024-01-30 12:00:00,2024-01-30 15:39:00,58.2818537290084,2.28094296845677,32.9765000577372,31.9529977367169,Tuesday,34.459615544112,84.4877880769472,205.395470220799,26.1262009733928,5.48970015202477,Level 1,Commercial,219.0,12,Afternoon,120.36422521074077,14.008678944890724,79.02716175210703,Hot
Tesla Model 3,50.0,Station_12,San Francisco,2024-01-30 13:00:00,2024-01-30 14:18:00,47.8886246667834,4.2283057378742,26.4252189690935,13.4260591439982,Tuesday,82.1803975501348,83.0088048886482,235.895030940168,36.4088098086104,5.0,Level 1,Public,78.0,13,Afternoon,34.35278465982155,3.175281064407659,97.53585765549872,Sweltering
Hyundai Kona,62.0,Station_325,Los Angeles,2024-01-30 14:00:00,2024-01-30 15:20:00,10.5581561975291,3.99095226416098,17.2317386925079,29.8430073137419,Tuesday,64.658324089453,58.6857051603811,37.9944410984492,32.2601267639608,0.0,Level 1,Mall,80.0,14,Afternoon,22.975651590010532,7.477665814681402,90.06822817512943,Sweltering
Hyundai Kona,62.0,Station_438,Los Angeles,2024-01-30 15:00:00,2024-01-30 16:02:00,12.1284843996264,2.95430553342975,9.58215868202323,38.1212412182589,Tuesday,48.9478860082778,77.6761977081173,81.6447375540657,23.6193962730814,2.0,DC Fast Charger,Highway,62.0,15,Afternoon,9.901563971424006,12.903621777400494,74.51491329154652,Mild
Nissan Leaf,75.0,Station_244,Houston,2024-01-30 16:00:00,2024-01-30 16:59:00,45.9092521544369,0.7087385462007,26.3121504016096,11.2344977752139,Tuesday,40.7161172631311,97.2884647839348,194.251395523427,28.4038515125119,5.0,Level 2,Institutional,59.0,16,Afternoon,25.873614561582773,15.851399412996685,83.12693272252142,Hot
Chevy Bolt,75.0,Station_182,Houston,2024-01-30 17:00:00,2024-01-30 20:36:00,8.11537026105032,1.97814757686048,25.603799331857402,26.8468635276318,Tuesday,22.1899250732362,99.6280979332727,223.405806653134,33.6911508131624,0.0,DC Fast Charger,Parking,216.0,17,Afternoon,92.17367759468665,13.571719239593078,92.64407146369231,Sweltering
Chevy Bolt,50.0,Station_284,New York,2024-01-30 18:00:00,2024-01-30 19:45:00,9.62314125776176,3.94448876464607,34.9388659113183,29.8055436512259,Tuesday,68.5937420743469,61.5780090719633,28.958335429428,15.4024275068369,0.0,Level 1,Residential,105.0,18,Evening,61.143015344807026,7.556250107331789,59.72436951230642,Cool
BMW i3,100.0,Station_312,New York,2024-01-30 19:00:00,2024-01-30 19:44:00,27.8542104539733,1.86648164167862,37.6886195032676,37.9607085458778,Tuesday,12.1706579894452,98.0789630579594,89.8145421619929,-1.65553805104738,6.0,DC Fast Charger,Commercial,44.0,19,Evening,27.638320969062907,20.33810978807048,29.020031508114716,Below Freezing
Nissan Leaf,85.0,Station_99,New York,2024-01-30 20:00:00,2024-01-30 21:51:00,23.2226343840927,0.656485960942137,5.40671802430738,30.8371506262551,Tuesday,17.5134366340976,97.2383132950073,214.200917954889,22.9101995047056,0.0,Level 1,Public,111.0,20,Evening,10.002428344968653,46.97305420210365,73.23835910847008,Mild
Nissan Leaf,50.0,Station_197,Houston,2024-01-30 21:00:00,2024-01-30 23:01:00,21.3085725505775,3.73530216225987,28.04359239194,39.925345871975,Tuesday,78.2982910371506,91.7160356021194,198.733810575266,-5.46532879033326,1.0,DC Fast Charger,Mall,121.0,21,Evening,56.55457799041233,10.688652252919757,22.16240817740013,Below Freezing
Nissan Leaf,50.0,Station_482,New York,2024-01-30 22:00:00,2024-01-30 22:52:00,77.4574904548611,3.01051738514699,47.3330458113043,38.2566365949089,Tuesday,63.5720897842887,68.7524039477622,273.697821023684,-3.04204181639514,1.0,DC Fast Charger,Highway,52.0,22,Evening,41.02197303646373,12.707661740688136,26.524324730488747,Below Freezing
Nissan Leaf,62.0,Station_366,New York,2024-01-30 23:00:00,2024-01-31 02:55:00,32.2529906373573,3.64962568771468,71.6210409570786,35.4815830071873,Tuesday,45.4142299635313,78.6383229213933,25.0575778730514,-1.92554473551136,4.0,Level 2,Institutional,235.0,23,Evening,280.51574374855784,9.721978647461002,28.534019476079553,Below Freezing
Chevy Bolt,50.0,Station_226,San Francisco,2024-01-31 00:00:00,2024-01-31 02:03:00,17.9292851251786,2.96454162776105,35.1396056287926,11.4833406092368,Wednesday,87.3694683595985,77.086521466697,219.140573632188,-7.56848180427161,2.0,Level 2,Parking,123.0,0,Night,72.03619153902483,3.873563623361739,18.376732752311103,Below Freezing
Chevy Bolt,100.0,Station_333,New York,2024-01-31 01:00:00,2024-01-31 02:14:00,77.2957800701707,0.684295158078779,5.9716649728242,8.43109478297339,Wednesday,52.8967336854666,74.0491279791676,86.4568508507111,-8.89236836255501,5.0,DC Fast Charger,Residential,74.0,1,Night,7.365053466483181,12.320845301089747,15.993736947400983,Below Freezing
Nissan Leaf,75.0,Station_103,Los Angeles,2024-01-31 02:00:00,2024-01-31 03:31:00,26.4930081409464,2.11720414560859,7.14879044609854,27.968689734799,Wednesday,55.3940357440175,56.7523999363901,261.411049644281,19.6790495336456,5.0,Level 1,Commercial,91.0,2,Night,10.842332176582786,13.21019977823603,67.42228916056209,Mild
BMW i3,50.0,Station_106,Houston,2024-01-31 03:00:00,2024-01-31 06:56:00,55.302730560942,2.54456605946617,37.3474608147355,24.0820257303747,Wednesday,71.9166463826472,88.3752419373837,106.939647423818,30.1884391648702,1.0,Level 2,Public,236.0,3,Night,146.9000125379596,9.464099248194374,86.33919049676635,Hot
Tesla Model 3,100.0,Station_365,Chicago,2024-01-31 04:00:00,2024-01-31 07:48:00,10.1922594309223,2.19366222557644,14.4353524346184,29.6159578513721,Wednesday,14.1845482807748,71.7458940062597,298.969461030959,-5.39232913995818,3.0,DC Fast Charger,Mall,228.0,4,Night,54.854339251549916,13.500691905103924,22.293807548075275,Below Freezing
Tesla Model 3,42.223964262866,Station_368,San Francisco,2024-01-31 05:00:00,2024-01-31 05:44:00,62.6340099021339,1.30610136386445,37.5745477149443,18.4840398037191,Wednesday,69.8830290147667,89.7089982439315,38.6149571477357,1.19542205943892,1.0,Level 1,Highway,44.0,5,Night,27.554668324292486,14.152071435733843,34.151759706990056,Chilly
BMW i3,7.71451685395818,Station_58,Houston,2024-01-31 06:00:00,2024-01-31 07:15:00,36.229412760644,1.88568902766939,11.0930632128864,31.0900593438091,Wednesday,43.3566739171819,91.9403167511567,144.450371996162,17.3968258080866,1.0,Level 2,Institutional,75.0,6,Morning,13.866329016108,16.48737352109151,63.31428645455588,Mild
Nissan Leaf,62.0,Station_78,Houston,2024-01-31 07:00:00,2024-01-31 08:33:00,12.3504061153206,1.49955687927919,44.0476453908667,24.3092972363552,Wednesday,47.07173172848,68.8331569501282,152.257515285449,15.0098672932251,4.0,DC Fast Charger,Parking,93.0,7,Morning,68.27385035584338,16.21098710709809,59.01776112780518,Cool
Chevy Bolt,75.0,Station_75,Los Angeles,2024-01-31 08:00:00,2024-01-31 11:23:00,28.2485102326602,2.57355114893176,26.6401768504526,16.5221251481084,Wednesday,53.8200367320495,67.2331637344178,149.004270808584,16.694086243987,6.0,Level 1,Residential,203.0,8,Morning,90.1325983440313,6.419971545918748,62.0493552391766,Mild
Tesla Model 3,62.0,Station_42,New York,2024-01-31 09:00:00,2024-01-31 12:33:00,53.1898876504524,1.90145761409789,4.87560227135354,36.9286964502254,Wednesday,59.1039167233664,95.2301741772011,166.981750676195,37.3951091483055,7.0,Level 1,Commercial,213.0,9,Morning,17.308388063305067,19.421256711917565,99.3111964669499,Sweltering
Hyundai Kona,62.0,Station_422,Los Angeles,2024-01-31 10:00:00,2024-01-31 13:21:00,63.9719669447208,1.98150970946942,41.3488974467801,10.3401060535763,Wednesday,54.8430870441399,99.1304953506278,90.794862854844,9.19251475990543,0.689886654127164,DC Fast Charger,Public,201.0,10,Morning,138.51880644671334,5.218296940036202,48.54652656782977,Cool
Hyundai Kona,75.0,Station_324,New York,2024-01-31 11:00:00,2024-01-31 12:44:00,48.6635552108479,1.75627166088566,36.3237277476001,15.39957845343,Wednesday,49.2826895893441,91.7460321625635,178.121308847598,21.0124055944645,0.0,Level 1,Mall,104.0,11,Morning,62.96112809584018,8.768335102363514,69.8223300700361,Mild
BMW i3,75.0,Station_181,New York,2024-01-31 12:00:00,2024-01-31 15:06:00,51.1617687898153,1.92457253566771,14.8983592071345,35.9128051572025,Wednesday,40.3591124548712,79.5960070188634,258.289678290863,31.5631799871206,11.6885924725036,DC Fast Charger,Highway,186.0,12,Afternoon,46.18491354211695,18.660146339843166,88.81372397681707,Hot
